t_ms,ax,ay,az,gx,gy,gz
72690,28098,-28701,2272,6003,-25239,32764
72700,29689,-29086,-1579,10622,-16166,32764
72710,32204,-27895,-1597,10062,-16178,32764
72720,30169,-20354,-1579,8732,-6737,32764
72730,26878,-11084,-28,5232,-6330,25770
72740,24764,-4529,161,3771,-5899,16576
72750,25901,143,1293,-982,2601,5294
72760,24924,-3436,1843,-3759,10081,-7244
72770,24101,-9948,1648,-4971,17811,-16737
72780,25426,-19487,1021,-5613,20342,-28277
72790,30780,-30966,2812,-5335,27915,-32764
72800,24743,-32764,4446,-1940,32515,-32764
72810,19401,-32764,4960,6189,27182,-32360
72820,15123,-25925,1830,14333,26195,-26395
72830,3834,-17564,-1198,11972,29097,-19328
72840,-1410,-10381,-243,9367,12414,-13510
72850,-1812,-7425,1051,6784,2273,-7846
72860,-5209,-5445,-92,2531,2185,92
72870,-4949,-5010,36,-2960,-4901,8075
72880,-1713,-13081,2454,-9348,-16857,19090
72890,11735,-22412,5306,-8903,-23779,28052
72900,16890,-28643,4895,-4090,-26119,32502
72910,22371,-32675,3445,-503,-30083,32764
72920,32750,-28978,4637,316,-22784,32764
72930,31825,-20511,6317,-2001,-10064,32764
72940,28530,-10867,6377,-3882,-8271,29086
72950,26944,-1675,6532,-5658,-7021,15976
72960,27061,-1947,7107,-5158,-5972,663
72970,26423,-8613,6379,-3753,4692,-12565
72980,28275,-17571,4179,-2178,12483,-25109
72990,31369,-29975,2497,-35,18074,-32764
73000,30383,-32764,874,1291,27378,-32764
73010,24623,-32764,1207,4613,29151,-32764
73020,16921,-28832,-26,7667,28016,-32764
73030,11856,-21881,-243,7749,25051,-27319
73040,4328,-14434,-392,7968,21091,-20145
73050,-222,-8866,-1046,6060,13534,-15258
73060,-4964,-5870,-1089,2241,7514,-9489
73070,-8750,-4700,-998,-2998,1223,-2856
73080,-8637,-8414,2159,-7938,-13411,8362
73090,-2918,-14695,1761,-10219,-17834,22406
73100,11643,-27262,5503,-10860,-27394,32764
73110,21189,-32764,3520,-3019,-32764,32764
73120,32214,-32764,3791,3769,-32764,32764
73130,32750,-28016,2911,8491,-22169,32764
73140,26005,-18100,1601,6530,-9314,30604
73150,26758,-10114,2388,4853,-12144,21667
73160,23547,-3956,1529,5112,-6218,12390
73170,23208,-2835,447,1340,-906,2361
73180,23257,-6657,889,-4360,5657,-7304
73190,24477,-13271,2123,-8286,11505,-16744
73200,27718,-23867,3637,-9026,13358,-30436
73210,28303,-32764,2926,-7640,14242,-32764
73220,27500,-32764,4507,-7698,13596,-32764
73230,23985,-29149,4042,-3845,17731,-32764
73240,16578,-20799,3849,2312,13108,-32764
73250,10361,-13765,3019,7161,15068,-28230
73260,4083,-9079,2107,9308,15049,-20537
73270,-2543,-3989,726,9871,3990,-12883
73280,-4261,-1047,636,5617,-4070,-5897
73290,-5048,-512,796,476,-5976,3213
73300,-5643,-1427,1974,-4168,-6445,13819
73310,-1077,-9984,775,-7688,-9698,29557
73320,7699,-18750,2173,-9822,-13575,32764
73330,20450,-32764,750,-5459,-18783,32764
73340,23766,-32764,1377,-1561,-11171,32764
73350,29271,-32764,928,4985,-23181,32764
73360,26890,-32764,-2568,13023,-22075,31171
73370,25393,-24456,-3045,14830,-18180,24807
73380,22176,-15656,-3113,14817,-14225,14845
73390,18926,-8438,-4319,12014,-11785,6727
